0.571,Taguatinga Centro/W3 Sul (INTEGRAÇÃO),3.00,17.19,VIAÇÃO PLANETA,TAGUATINGA CENTRO,CHURRASCARIA CHAMAS,AV. CENTRAL TAGUATINGA
0.572,Taguatinga Centro/W3 Norte(INTEGRAÇÃO),3.00,27.33,VIAÇÃO CIDADE BRASÍLIA,TAGUATINGA CENTRO,SCRN 716,AV. CENTRAL TAGUATINGA
0.573,Circular EPTG-Via Marginal(INTEGRAÇÃO),3.00,29.97,VIAÇÃO PIONEIRA,TAGUATINGA CENTRO,TAGUATINGA CENTRO,AV. CENTRAL TAGUATINGA
0.574,Taguatinga Centro/N.Bandeirante(INTEGRAÇÃO),3.00,37.02,VIAÇÃO PIONEIRA,TAGUATINGA CENTRO,TAGUATINGA CENTRO,AV. CENTRAL TAGUATINGA
0.575,Taguatinga Centro/Núcleo Bandeirante-Guará (INTEGRAÇÃO),3.00,37.54,VIAÇÃO PIONEIRA,TAGUATINGA CENTRO,TAGUATINGA CENTRO,AV. CENTRAL TAGUATINGA
0.600,Planaltina/Eixo Norte-Sul (EAS),3.00,59.6,SÃO JOSÉ,PLANALTINA,ESTAÇÃO DO METRÔ (ASA SUL),VIA WL 2 - PLANALTINA
0.601,Planaltina Tradicional/Eixo Norte-Sul-EAS,3.00,54.56,SÃO JOSÉ,PLANALTINA,ESTAÇÃO DO METRÔ (ASA SUL),VIA WL 2 - PLANALTINA
0.602,Planaltina-Buriti/Plano Piloto (Eixo Norte-Sul),3.00,55.62,SÃO JOSÉ,PLANALTINA,ESTAÇÃO DO METRÔ (ASA SUL),VIA WL 2 - PLANALTINA
0.603,Planaltina (Arapoangas)/Clube do Congresso (Sobradinho),3.00,55.46,OROZINO MENDES BORGES,ARAPOANGAS,CLUBE DO CONGRESSO,VIA ENTRQ. 7/4- ARAPOANGAS
0.604,Planaltina-Buriti III/SIA (SAAN-Rodoferroviária),3.00,61,VIAÇÃO PIRACICABANA,PLANALTINA,CRUZEIRO NOVO,VIA WL 2 - PLANALTINA
0.605,Planaltina/L2 Norte-Sul (UnB) EAS,3.00,65.55,SÃO JOSÉ,PLANALTINA,ESTAÇÃO DO METRÔ (ASA SUL),VIA WL 2 - PLANALTINA
0.608,Planaltina-Sobradinho/ L2 Norte-Sul (UnB) EAS,3.00,68.13,SÃO JOSÉ,PLANALTINA,ESTAÇÃO DO METRÔ (ASA SUL),VIA WL 2 - PLANALTINA
0.610,Planaltina / DF 100 (Bar da D. Santa) / Planaltina,3.00,167.7,ANTONIO MENDES  SOUSA,PLANALTINA,PLANALTINA,VIA WL 2 - PLANALTINA
0.611,Planaltina/Pipiripau (Taquara),3.00,38.99,JOÃO MENDES DE SOUZA ROSA,PLANALTINA,NÚCLEO RURAL PIPIRIPAU,VIA WL 2 - PLANALTINA
0.612,Planaltina/Colônia Agrícola São José,3.00,64.96,EVANILSON BEZERRA BORGES,COLÔNIA AGRÍCOLA SÃO JOSÉ,PLANALTINA,DF - 250
0.615,Planaltina/IFB/Córrego do Meio (Jardim Roriz),2.30,49.44,MARCOS AURELIO LOPES DOMINGOS,PLANALTINA,PLANALTINA,VIA WL 2 - PLANALTINA
0.616,Arapoangas/Eixo Norte-Sul (EAS),3.00,58.16,COOTRANSP - GRANDE BRASILIA,ARAPOANGAS,ESTAÇÃO DO METRÔ (ASA SUL),VIA ENTRQ. 7/4 - ARAPOANGAS
0.617,Vale do Amanhecer/Eixo Norte-Sul,3.00,55.9,VIAÇÃO PIRACICABANA,VALE DO AMANHECER,ESTAÇÃO DO METRÔ (ASA SUL),VIA ACES. CR 90 A 70 - LOTEAMENTO PACHECO
0.620,Planaltina (Eixo Norte)/Rodoviária do Plano Piloto,3.00,50.2,VIAÇÃO PIRACICABANA,PLANALTINA,RODOVIÁRIA DO PLANO PILOTO,VIA WL 2 - PLANALTINA
0.622,IFB - PLANALTINA/EAS,3.00,49.4,VIAÇÃO PIRACICABANA,ESTAÇÃO DO METRÔ (ASA SUL),IFB PLANALTINA,VIA LIG. L4 SUL
0.624,Planaltina/Esplanada (Eixo Norte),3.00,55.8,VIAÇÃO PIRACICABANA,PLANALTINA,RODOVIÁRIA DO PLANO PILOTO,VIA WL 2 - PLANALTINA
0.625,Planaltina/Sarandi (Sítio Novo),3.00,22.85,ALDEIR JOAQUIM BOTELHO RODRIGUES,SÍTIO NOVO (SARANDI),PLANALTINA,SITIO NOVO(SARANDI)
0.627,'Mestre D''Armas /Eixo Norte-Sul-EAS',3.00,46.9,VIAÇÃO PIRACICABANA,'MESTRE D'' ARMAS',ESTAÇÃO DO METRÔ (ASA SUL),RUA 3
0.628,Planaltina/Barra Alta/Jardim II (via Buriti Vermelho - DF 100),3.00,86.49,MARLENE AMARAL DE SOUSA,PLANALTINA,ESCOLA CLASSE JARDIM II,VIA WL 2 - PLANALTINA
0.631,Planaltina (Sobradinho)/Arapoangas/Eixo Norte-Sul-EAS,3.00,52.15,SÃO JOSÉ,PLANALTINA,ESTAÇÃO DO METRÔ (ASA SUL),VIA WL 2 - PLANALTINA
0.633,Circular Planaltina-Arapoangas,1.50,17.24,COOPERTRAN,PLANALTINA,PLANALTINA,VIA WL 2 - PLANALTINA
0.637,Planaltina (Arapoangas)/Paranoá,3.00,37.4,MARCOS JOSÉ ALVES PINTO,PLANALTINA,R. ALTA TENSÃO F.PARA,VIA WL 2 - PLANALTINA
0.638,Planaltina/PAD-DF (Quebrada dos Neris - DF295),3.00,104,EDMILSON DAMIÃO SÃO JOSÉ,ESCOLA CLASSE JARDIM II,PLANALTINA,DF - 285
0.640,Planaltina/W3 Norte-Sul,3.00,56.6,VIAÇÃO PIRACICABANA,PLANALTINA,ESTAÇÃO DO METRÔ (ASA SUL),VIA WL 2 - PLANALTINA
0.641,Planaltina-PAPE-Jadim Roriz/W3 Norte-Sul,3.00,55.9,VIAÇÃO PIRACICABANA,PLANALTINA,ESTAÇÃO DO METRÔ (ASA SUL),VIA WL 2 - PLANALTINA
0.642,Estâncias/ W3 Norte-Sul/ EAS,3.00,50.8,VIAÇÃO PIRACICABANA,MADEREIRA GOYAZ,ESTAÇÃO DO METRÔ (ASA SUL),VIA ENTRQ. 7/4 - ARAPOANGAS
0.643,Arapoangas/W3 Norte-Sul - EAS,3.00,63.56,SÃO JOSÉ,ARAPOANGAS,ESTAÇÃO DO METRÔ (ASA SUL),VIA ENTRQ. 7/4- ARAPOANGAS
0.648,Vale do Amanhecer-Estâncias/Sudoeste (SIG),3.00,59,VIAÇÃO PIRACICABANA,CRUZEIRO NOVO,VALE DO AMANHECER,EPCB - ESTR. PARQ. CONTORNO DO BOSQUE
0.649,Planaltina/Núcleo Rural Palmeiras (Monjolo),3.00,96.96,MILTON DA MOTA SANTOS,PLANALTINA,PLANALTINA,VIA WL 2 - PLANALTINA
0.670,Cerâmica/Paranoá (Via Planaltina),3.00,63.35,OROZINO MENDES BORGES,N. R. CERÂMICA,R. ALTA TENSÃO F.PARA,VC 107
0.756,Paranoá/Sudoeste (SAAN/AOS),3.00,43.8,VIAÇÃO PIONEIRA,PARANOÁ,VIVA BRASILIA - SGCV,AV. PARANOÁ
0.759,Itapoã (água de coco)/W3 Norte (Rodoviária  do Plano Piloto),3.00,33.1,VIAÇÃO PIONEIRA,PARANOÁ,RODOVIÁRIA DO PLANO PILOTO,DF - 015 ESTRADA PARQUE TAMANDUÁ - EPTM
0.760,Paranoá (Entrelagos)/L2 Norte (Rod. Plano Piloto),3.00,39.9,VIAÇÃO PIONEIRA,PARANOÁ,RODOVIÁRIA DO PLANO PILOTO,AV. PARANOÁ
0.761,Paranoá/Rodoviária do Plano Piloto (Ponte JK),2.00,29.2,VIAÇÃO PIONEIRA,PARANOÁ,RODOVIÁRIA DO PLANO PILOTO,AV. PARANOÁ
0.762,Paranoá (Condomínio Del Lago)/Eixo Norte (Rodoviária do Plano Piloto),3.00,40.5,VIAÇÃO PIONEIRA,PARANOÁ,RODOVIÁRIA DO PLANO PILOTO,AV. PARANOÁ
0.763,Paranoá (Condomínio Del Lago)/Rodoviária do Plano Piloto (L2 Sul),3.00,40.7,VIAÇÃO PIONEIRA,PARANOÁ,RODOVIÁRIA DO PLANO PILOTO,AV. PARANOÁ
0.764,Paranoá (Condomínio Del Lago)/Rodoviária do Plano Piloto (Ponte JK),2.00,28.5,VIAÇÃO PIONEIRA,PARANOÁ,RODOVIÁRIA DO PLANO PILOTO,AV. PARANOÁ
0.765,Paranoá (Condomínio Del Lago)/W3 Sul (Rodoviária do Plano Piloto),3.00,46.3,VIAÇÃO PIONEIRA,PARANOÁ,RODOVIÁRIA DO PLANO PILOTO,AV. PARANOÁ
0.767,Itapoã (DF 015)/W3 Norte-Sul,3.00,39.4,VIAÇÃO PIONEIRA,PARANOÁ,ESTAÇÃO DO METRÔ (ASA SUL),AV. PARANOÁ
0.768,Paranoá (Condomínio Del Lago)/Sudoeste (SAAN-AOS),3.00,49.32,VIAÇÃO PIONEIRA,PARANOÁ,VIVA BRASILIA - SGCV,AV. PARANOÁ
0.769,Itapõa (Condomínio Del Lago)/(L2 Norte-UnB)/Rodoviária do Plano Piloto,3.00,38.1,VIAÇÃO PIONEIRA,PARANOÁ,RODOVIÁRIA DO PLANO PILOTO,AV. PARANOÁ
0.770,Paranoá (Condomínio Del Lago)/Guará (Aeroporto),3.00,54,VIAÇÃO PIONEIRA,PARANOÁ,GUARÁ 1 ANDRÉ LUIS,AV. PARANOÁ
0.771,Paranoá (Cond. Entre Lagos)/Rodoviária do Plano Piloto (Ponte Costa  Silva),3.00,29.5,VIAÇÃO PIONEIRA,PARANOÁ,RODOVIÁRIA DO PLANO PILOTO,AV. PARANOÁ
0.773,Paranoá (Itapoã-Entre Lagos)/Eixo Sul (Via Ponte JK),3.00,37.7,VIAÇÃO PIONEIRA,PARANOÁ,ESTAÇÃO DO METRÔ (ASA SUL),AV. PARANOÁ
0.780,Itapoã (Rua do Baixinho)/Rodoviária do Plano Piloto (Via Ponte JK),2.00,25.9,VIAÇÃO PIONEIRA,QD. 350 DEL LAGO,RODOVIÁRIA DO PLANO PILOTO,RUA DO BAIXINHO
0.781,Itapoã (Rua do Baixinho)/W3 Norte-Sul (Via Água de Côco),3.00,36,VIAÇÃO PIONEIRA,QD. 350 DEL LAGO,ESTAÇÃO DO METRÔ (ASA SUL),RUA DO BAIXINHO
0.782,Circular Itapoã / Paranoá (Hospital) / Gilberto Salomão,2.00,65.18,COOBRATAETE,CONDOMÍNIO LA FONT,CONDOMÍNIO LA FONT,DF - 250
0.783,Circular Itapoã / Paranoá / Clube do Congresso (Varjão),2.00,77.37,COOBRATAETE,CONDOMÍNIO LA FONT,CONDOMÍNIO LA FONT,DF - 250
0.800,APAED/CEET/Samambaia,.00,50.8,'ROTA DO SOL,RIACHO GRANDE',APAED,APAED,VIA M3 - CEILÂNDIA
0.801,Recanto das Emas-Samambaia-TAGUATINGA SUL/PESTALOZZI,.00,55.26,SÃO JOSÉ,DF-001 EM FRENE À QR 601,PESTALOZZI,EPCT - ESTR. PARQ. CONTORNO (DF - 001)
0.805,Recanto das Emas/Taguacenter (Buritinga-Feira dos Goianos),2.00,45.06,SÃO JOSÉ,RECANTO DAS EMAS,RECANTO DAS EMAS,AV. RECANTO DAS EMAS
0.809,Recanto das Emas/Rodoviária do Plano Piloto (Eixo),3.00,34.11,SÃO JOSÉ,RECANTO DAS EMAS,RODOVIÁRIA DO PLANO PILOTO,AV. RECANTO DAS EMAS
0.810,Recanto das Emas/W3 Norte (SIG),3.00,41.49,'ROTA DO SOL,RIACHO GRANDE',RECANTO DAS EMAS,SCRN 716,AV. RECANTO DAS EMAS
0.812,Recanto dasEmas/Expansão "P" Norte-Sul (Estádio),2.00,69.96,SÃO JOSÉ,RECANTO DAS EMAS,RECANTO DAS EMAS,AV. RECANTO DAS EMAS
0.813,Recanto Emas/W3 Sul-Norte (SIA),3.00,46.41,'RIACHO GRANDE,ROTA DO SOL',RECANTO DAS EMAS,SCRN 716,AV. RECANTO DAS EMAS
0.814,Recanto das Emas/Samambaia Norte-Sul (Expansão),2.00,49.03,'ROTA DO SOL,RIACHO GRANDE',RECANTO DAS EMAS,RECANTO DAS EMAS,AV. RECANTO DAS EMAS
0.816,Recanto das Emas / L2 Sul-Norte (Esplanada),3.00,47.94,SÃO JOSÉ,RECANTO DAS EMAS,SCRN 716,AV. RECANTO DAS EMAS
0.818,Recanto das Emas/SIA-Cruzeiro-SAAN,3.00,48.23,'RIACHO GRANDE,ROTA DO SOL',RECANTO DAS EMAS,FINAL DA QUADRA 02 DO SAAN,AV. RECANTO DAS EMAS
0.819,Recanto das Emas (Qd.800) Riacho Fundo II/L2 Sul-Norte (EPNB-Esplanada-UnB),3.00,57.55,SÃO JOSÉ,RECANTO DAS EMAS,SCRN 716,AV. RECANTO DAS EMAS
0.820,Recanto das Emas/CEET/APAED,.00,26.46,'ROTA DO SOL,RIACHO GRANDE',RECANTO DAS EMAS,APAED,AV. CENTRAL RECANTO DAS EMAS
0.821,Samambaia Sul (1ª  Avenida)/Rodoviária do Plano Piloto (EPNB),3.00,34.56,VIPLAN,SAMAMBAIA (QS. 127),RODOVIÁRIA DO PLANO PILOTO,1ª AV. SUL - SAMAMBAIA(ALTURA DA QD. 311)
0.822,Recanto das Emas/Paranoá(Aeroporto-Lago Sul),3.00,60.47,SÃO JOSÉ,RECANTO DAS EMAS,PARANOÁ,AV. RECANTO DAS EMAS
0.823,Recanto das Emas/Guará (Parkshopping),3.00,35.72,SÃO JOSÉ,RECANTO DAS EMAS,GUARÁ 1 ANDRÉ LUIS,AV. RECANTO DAS EMAS
0.825,Samambaia Sul (2ª Avenida)/Rodoviária do Plano Piloto (EPNB),3.00,34.12,VIPLAN,SAMAMBAIA (QS. 127),RODOVIÁRIA DO PLANO PILOTO,VIA LIG. 1ª/2ª AV. SUL (Q 327) SAMAMBAIA
0.830,Taguanorte/Samambaia Sul (1ª Avenida)/Samambaia Norte (2ª Avenida),3.00,43.23,VIAÇÃO PIONEIRA,SETOR M NORTE,SETOR M NORTE,VIA M4
0.831,Samambaia Sul (1ª Avenida)/Paranoá (Lago Sul-Aeroporto),3.00,62.1,VIAÇÃO SATÉLITE,SAMAMBAIA (QS. 127),PARANOÁ,1ª AV. SUL - SAMAMBAIA(ALTURA DA QD. 311)
0.834,Samambaia Norte (2ª Avenida)/Paranoá(Lago Sul-Aeroporto),3.00,67.73,VIAÇÃO SATÉLITE,SAMAMBAIA NORTE,PARANOÁ,AV. NOROESTE - SAMAMBAIA
0.835,Samambaia Sul (2ª Avenida)/Paranoá (Aeroporto),3.00,62.16,VIPLAN,SAMAMBAIA (QS. 127),PARANOÁ,VIA LIG. 1ª/2ª AV. SUL (Q 327) SAMAMBAIA
0.841,Samambaia Sul (1ª Avenida)/SIA/SAAN,3.00,45.83,VIPLAN,SAMAMBAIA (QS. 127),FINAL DA QUADRA 02 DO SAAN,1ª AV. SUL - SAMAMBAIA(ALTURA DA QD. 311)
0.844,Samambaia Norte (2ª Avenida)/SIA/Cruzeiro/SAAN,3.00,45.78,VIPLAN,SAMAMBAIA NORTE,FINAL DA QUADRA 02 DO SAAN,AV. NOROESTE - SAMAMBAIA
0.845,Samambaia Sul (2ª Avenida)/SIA/Cruzeiro/SAAN,3.00,42.62,VIPLAN,SAMAMBAIA (QS. 127),FINAL DA QUADRA 02 DO SAAN,VIA LIG. 1ª/2ª AV. SUL (Q 327) SAMAMBAIA
0.851,Samambaia Sul (1ª  Avenida)/L2 Sul-Norte(Esplanada),3.00,46.46,VIPLAN,SAMAMBAIA (QS. 127),SCRN 716,1ª AV. SUL - SAMAMBAIA(ALTURA DA QD. 311)
0.853,Samambaia Sul(2ª Avenida)/L2 Sul-Norte (Esplanada),3.00,48.09,VIPLAN,SAMAMBAIA (QS. 127),SCRN 716,VIA LIG. 1ª/2ª AV. SUL (Q 327) SAMAMBAIA
0.870,Recanto das Emas (Q.800)-Riacho Fundo II/Rodoviária do Plano Piloto(Eixo),3.00,40.15,SÃO JOSÉ,SUBCENT. REC. DAS EMAS-Q.603,RODOVIÁRIA DO PLANO PILOTO,AV. PONTE ALTA (CONTORNO SUBCENTRO) - REC. EMAS
0.871,Recanto das Emas (Q.800) - Riacho Fundo II / W3 Sul-Norte (SIA),3.00,52.04,ROTA DO SOL,SUBCENT. REC. DAS EMAS-Q.603,SCRN 716,AV. CENTRAL DAS QC`S
0.872,Recanto das Emas (Q.800) - Riacho Fundo II/Taguacenter (Feira dos Goianos),3.00,51.95,SÃO JOSÉ,SUBCENT. REC. DAS EMAS-Q.603,SUBCENT. REC. DAS EMAS-Q.603,AV. PONTE ALTA (CONTORNO SUBCENTRO) - REC. EMAS
0.873,Recanto das Emas (Q.800) - Riacho Fundo II / Setor " O ",2.00,34.75,'RIACHO GRANDE,ROTA DO SOL',SUBCENT. REC. DAS EMAS-Q.603,SETOR "O",AV. PONTE ALTA (CONTORNO SUBCENTRO) - REC. EMAS
0.874,Recanto das Emas (Q.800) - Riacho Fundo II / W3 Norte (EPNB-SIG),3.00,47.42,ROTA DO SOL,SUBCENT. REC. DAS EMAS-Q.603,SCRN 716,AV. PONTE ALTA (CONTORNO SUBCENTRO) - REC. EMAS
0.876,Riacho Fundo II (QS 18)/SIA-Cruzeiro-SAAN,3.00,45.5,'ROTA DO SOL,RIACHO GRANDE',QS 18 RIACHO FUNDO II,FINAL DA QUADRA 02 DO SAAN,EPCT - ESTR. PARQ. CONTORNO (DF - 001)
0.877,Recanto das Emas(Q.800)-Riacho Fundo II/Paranoá(Aeroporto/Lago Sul),3.00,68.91,SÃO JOSÉ,RECANTO DAS EMAS,PARANOÁ,AV. RECANTO DAS EMAS
0.878,Recanto das Emas (Qd. 600/800) - Riacho Fundo II/SIA-SAAN,3.00,40.96,'ROTA DO SOL,RIACHO GRANDE',SUBCENT. REC. DAS EMAS-Q.603,FINAL DA QUADRA 02 DO SAAN,AV. PONTE ALTA (CONTORNO SUBCENTRO) - REC. EMAS
0.881,Riacho Fundo II (QS 18)/W3 Sul (SIG-Pistão Sul),3.00,47.54,'ROTA DO SOL,RIACHO GRANDE',QS 18 RIACHO FUNDO II,CHURRASCARIA CHAMAS,'VIA LINDEIRA ÀS QS''S 18 A 14'
0.882,Riacho Fundo II (QS 18)/W3 Norte (EPNB-SIG),3.00,39.74,'ROTA DO SOL,RIACHO GRANDE',QS 18 RIACHO FUNDO II,SCRN 716,'VIA LINDEIRA ÀS QS''S 18 A 14'
0.883,Riacho Fundo II (QS 18)/ Setor "O",2.00,27.51,'ROTA DO SOL,RIACHO GRANDE',QS 18 RIACHO FUNDO II,SETOR "O",'VIA LINDEIRA ÀS QS''S 18 A 14'
0.884,Riacho Fundo II (QS 18)/L2 Sul-Norte (EPNB),3.00,41.17,SÃO JOSÉ,QS 18 RIACHO FUNDO II,SCRN 716,'VIA LINDEIRA ÀS QS''S 18 A 14'
0.886,Riacho Fundo I / Setor O (Av. Comercial Norte),2.00,27.06,'ROTA DO SOL,RIACHO GRANDE',RIACHO FUNDO,SETOR "O",AV. RIACHO FUNDO I SUL
0.890,Recanto das Emas/Rodoviária do Plano Piloto (via SIG),3.00,35.05,SÃO JOSÉ,RECANTO DAS EMAS,RODOVIÁRIA DO PLANO PILOTO,AV. RECANTO DAS EMAS
0.891,Recanto das Emas/Rodoviária do Plano Piloto (W3 Sul),3.00,34.9,SÃO JOSÉ,RECANTO DAS EMAS,RODOVIÁRIA DO PLANO PILOTO,AV. RECANTO DAS EMAS
0.893,Recanto das Emas/Eixo Sul-Norte,3.00,41.6,SÃO JOSÉ,RECANTO DAS EMAS,SCRN 716,AV. RECANTO DAS EMAS
0.896,'Recanto das Emas(Riacho Fundo II - QN''S)/Rodoviária do Plano Piloto (via L2 Sul)',3.00,37.07,SÃO JOSÉ,RECANTO DAS EMAS,RODOVIÁRIA DO PLANO PILOTO,AV. RECANTO DAS EMAS
0.898,Riacho Fundo II (QS 18) / Setor P Sul (Pistão Sul - Estadio),2.00,59,MCS,QS 18 RIACHO FUNDO II,QS 18 RIACHO FUNDO II,VIA INT. QS 18/14
0.900,Taguatinga Sul/Esplanada (Estrutural),3.00,36.09,VIAÇÃO PIONEIRA,TAGUATINGA SUL,CATEDRAL,VIA ENTR. QSF 3/12
0.902,Taguatinga Norte/Esplanada (Estrutural),3.00,35.3,VIAÇÃO PIONEIRA,GUARIROBA (QNN- 18),CATEDRAL,VIA N2 SUL - CEILÂNDIA
0.903,Setor "P" Sul/Esplanada (Estrutural),3.00,43.78,VIAÇÃO SATÉLITE,SETOR P SUL,CATEDRAL,VIA P4 - CEILÂNDIA
0.906,Setor "P" Norte-Setor "O"(via M2)/Esplanada (Estrutural),3.00,40.29,VIAÇÃO PIONEIRA,SETOR P NORTE,CATEDRAL,VIA O4 - CEILÂNDIA
0.907,Setor "P" Norte-Setor "O" (via N2)/Esplanada,3.00,40.93,VIAÇÃO PIONEIRA,SETOR P NORTE,CATEDRAL,VIA O4 - CEILÂNDIA
0.908,Expansão (QNR-P2 Norte)/Esplanada (Estrutural),3.00,46.79,VIAÇÃO CIDADE BRASÍLIA,SETOR "O",CATEDRAL,VIA O4 - CEILÂNDIA
0.910,Setor "P" Sul/SIA-Cruzeiro-Sudoeste (EPTG),3.00,34,VIAÇÃO PIONEIRA,SETOR P SUL,SHCSW- AV. COM. SUD. 001,VIA P4 - CEILÂNDIA
0.911,Setor "O" Exp./SIA Trecho 17-Cruzeiro-S Sudoeste (Estrutural),3.00,38.4,VIAÇÃO PIONEIRA,SETOR "O",SHCSW- AV. COM. SUD. 001,VIA O4 - CEILÂNDIA
0.912,Setor O (via N-2)/SIA-Cruzeiro - Sudoeste (EPTG),3.00,34.79,VIAÇÃO PIONEIRA,SETOR "O",SHCSW- AV. COM. SUD. 001,VIA O4 - CEILÂNDIA
0.913,QNR 5 (Expansão)/Cruzeiro/Sudoeste (Estrutural),3.00,40.08,VIAÇÃO PIONEIRA,QNR - CEILÂNDIA,SHCSW- AV. COM. SUD. 001,'VIA PRINCIPAL QNR 3, 4 E 5'
0.914,Setor "P" Sul/SAAN (Estrutural),3.00,38.1,VIAÇÃO SATÉLITE,SETOR P SUL,FINAL DA QUADRA 02 DO SAAN,VIA P4 - CEILÂNDIA
0.915,Setor "O" (Expansão)/SAAN (Estrutural),3.00,35.65,VIAÇÃO SATÉLITE,SETOR "O",FINAL DA QUADRA 02 DO SAAN,VIA O4 - CEILÂNDIA
0.916,Setor "O" (via N-2)/SAAN (Estrutural),3.00,32.9,VIAÇÃO PIONEIRA,SETOR "O",FINAL DA QUADRA 02 DO SAAN,VIA O4 - CEILÂNDIA
0.917,Setor "O" (via M-2)/SAAN(Estrutural),3.00,32.17,VIAÇÃO CIDADE BRASÍLIA,SETOR "O",FINAL DA QUADRA 02 DO SAAN,VIA O4 - CEILÂNDIA
0.918,Setor "M-L" Norte/SIA-Cruzeiro-Sudoeste,3.00,30.58,VIAÇÃO PIONEIRA,SETOR M NORTE,SHCSW- AV. COM. SUD. 001,VIA M4 (VIA CENTRAL SETOR M)
0.920,Setor "O"(Via Leste)/Rodoviária Plano Piloto (Eixo),3.00,36.73,VIAÇÃO SATÉLITE,SETOR "O",RODOVIÁRIA DO PLANO PILOTO,VIA O4 - CEILÂNDIA
0.921,QNR 5 (Via Leste)/W3 Sul (EPTG),3.00,42.81,VIAÇÃO CIDADE BRASÍLIA,QNR - CEILÂNDIA,CHURRASCARIA CHAMAS,AV. CONT. QNR/QNQ (VIA NM 3)
0.922,Setor "P" Sul (Via-P2)/Ceilândia (Via M3),1.50,21.55,COOTARDE,SETOR P SUL,SETOR P SUL,VIA EQNP 22/26
0.924,P Sul / Ceilândia Centro (Via M3),1.50,21.37,COOTARDE,SETOR P SUL,SETOR P SUL,VIA DE ACESSO TERMINAL SETOR P SUL
0.928,QNR 03 (Via P1 Norte)/Ceilândia Centro (Via M3),1.50,30.13,COOTARDE,QNR - CEILÂNDIA,QNR - CEILÂNDIA,AV. CONT. QNR/QNQ (VIA NM 3)
0.929,Expansão "P2" Norte/Celilândia Centro (Via M3),1.50,23.13,COOTARDE,SETOR "O",SETOR "O",VIA O4 - CEILÂNDIA
0.932,Taguantinga Norte/Rodoviária Plano Piloto,3.00,32.73,VIAÇÃO PIONEIRA,SETOR M NORTE,RODOVIÁRIA DO PLANO PILOTO,VIA M4
0.933,Taguatinga Norte/Setor "P" Sul,3.00,41.82,VIAÇÃO CIDADE BRASÍLIA,SETOR M NORTE,SETOR M NORTE,VIA M4
0.934,Taguatinga Norte/Setor "O" (Ceilândia Norte),3.00,26.4,VIAÇÃO PIONEIRA,SETOR M NORTE,SETOR M NORTE,VIA M4
0.935,Circular Rural Setor "P" Norte,3.00,17.6,VIAÇÃO PIONEIRA,SETOR P NORTE,SETOR P NORTE,VIA MN3 - CEILÂNDIA
0.942,Setor "P" Sul(QNL-J)/W3 Norte (EPCL),3.00,46.93,VIAÇÃO PIONEIRA,SETOR P SUL,SCRN 716,VIA P4 - CEILÂNDIA
0.943,Setor "O" (Expansão-Católica-Samdu)/Riacho Fundo (Telebrasília),2.00,23.53,COOTARDE,SETOR "O",RIACHO FUNDO,VIA O -4/5 - CEILÂNDIA
0.946,Vicente Pires/Rodoviária do Plano Piloto (Eixo-Esplanada),3.00,40.94,SÃO JOSÉ,CASTELO FORTE,RODOVIÁRIA DO PLANO PILOTO,COLÔNIA AGRÍCOLA SÃO JOSÉ - TAGUATINGA
0.947,Sol Nascente(P1 Norte/Estádio)/Riacho Fundo I (Sucupira),2.00,24.07,COOTARDE,COND. SOL NASCENTE (TREM BÃO),RIACHO FUNDO,AV. CÓRREGO DA CORUJA - SOL NASCENTE
0.951,Circular Águas Claras/Taguatinga Centro (Veredas da Cruz-Comercial Sul)/ADE,1.50,43.94,VIAÇÃO PIONEIRA,TAGUATINGA SUL,TAGUATINGA SUL,VIA ENTR. QSF 3/12
0.953,Vicente Pires/W3 Sul-Norte,3.00,41.39,'SÃO JOSÉ,VIAÇÃO PIONEIRA',CASTELO FORTE,SCRN 716,RUA 12 - VICENTE PIRES
0.954,Setor "P" Sul/Lago Norte (Setor "O" Expansão - BR 070 - SARAH),3.00,60.1,VIAÇÃO PIONEIRA,SETOR P SUL,CLUBE DO CONGRESSO,TERMINAL DO SETOR P SUL
0.956,QNR 5 (P2 Norte)/Vicente Pires (Feira do Produtor),2.00,49.17,VIAÇÃO SATÉLITE,QNR - CEILÂNDIA,QNR - CEILÂNDIA,VIA QNR 05 - CEILÂNDIA
0.957,P Norte/Vicente Pires (Expansão Setor "O" Via Leste),2.00,54.87,VIAÇÃO SATÉLITE,SETOR P NORTE,SETOR P NORTE,VIA O8 - CEILÂNDIA
0.958,QNR 5 (Expansão)/Lago Norte (BR 070 - SARAH),3.00,54.87,VIAÇÃO PIONEIRA,QNR - CEILÂNDIA,CLUBE DO CONGRESSO,'VIA PRINCIPAL QNR 3, 4 E 5'
0.959,Vicente Pires (Rua 3-12)/Col. Agr. Samambaia/Tag. Centro (Com. N/S-Tag. Shop.),1.50,27.59,VIAÇÃO CIDADE BRASÍLIA,CASTELO FORTE,CASTELO FORTE,RUA 12 - VICENTE PIRES
0.960,Recanto das Emas/Vicente Pires (Pistão Norte-Sul),2.00,36.97,SÃO JOSÉ,RECANTO DAS EMAS,VICENTE PIRES (ENTRE LOTES 83/108),VIA CONT. FEIRA DO PRODUTOR (VICENTE PIRES)
0.962,Vicente Pires/SIG (Rodoviária do Piloto Piloto-Esplanada-EPTG),3.00,39.2,SÃO JOSÉ,CASTELO FORTE,RODOVIÁRIA DO PLANO PILOTO,COLÔNIA AGRÍCOLA SÃO JOSÉ - TAGUATINGA
